Vardas         Pavarde        Galutinis (vid.)
vardas3801     pavarde3801     5.96
vardas3802     pavarde3802        5
vardas3803     pavarde3803     8.12
vardas3805     pavarde3805     5.52
vardas3808     pavarde3808     6.08
vardas3809     pavarde3809     5.92
vardas3810     pavarde3810     7.08
vardas3812     pavarde3812     7.28
vardas3813     pavarde3813     5.84
vardas3816     pavarde3816     8.56
vardas3818     pavarde3818        6
vardas3819     pavarde3819     7.16
vardas3820     pavarde3820     5.16
vardas3821     pavarde3821     5.48
vardas3823     pavarde3823     6.56
vardas3824     pavarde3824     6.12
vardas3825     pavarde3825     8.72
vardas3826     pavarde3826     8.64
vardas3827     pavarde3827     5.28
vardas3828     pavarde3828      5.2
vardas3830     pavarde3830     7.32
vardas3831     pavarde3831      7.2
vardas3832     pavarde3832     5.84
vardas3833     pavarde3833     9.44
vardas3836     pavarde3836     5.84
vardas3838     pavarde3838     7.92
vardas3840     pavarde3840     7.88
vardas3842     pavarde3842     7.16
vardas3843     pavarde3843     6.84
vardas3848     pavarde3848     6.16
vardas3851     pavarde3851     6.44
vardas3852     pavarde3852     6.28
vardas3855     pavarde3855     7.44
vardas3859     pavarde3859     7.36
vardas3861     pavarde3861     6.44
vardas3862     pavarde3862     6.96
vardas3866     pavarde3866     6.56
vardas3867     pavarde3867     5.04
vardas3869     pavarde3869     5.68
vardas3870     pavarde3870        8
vardas3871     pavarde3871     6.64
vardas3872     pavarde3872     6.08
vardas3873     pavarde3873     6.84
vardas3876     pavarde3876     6.16
vardas3877     pavarde3877     5.84
vardas3878     pavarde3878        5
vardas3879     pavarde3879     7.76
vardas3881     pavarde3881     7.68
vardas3882     pavarde3882     5.76
vardas3883     pavarde3883        8
vardas3884     pavarde3884        8
vardas3887     pavarde3887     5.16
vardas3888     pavarde3888     6.68
vardas3892     pavarde3892     7.68
vardas3895     pavarde3895     6.52
vardas3896     pavarde3896     8.44
vardas3898     pavarde3898     6.96
vardas3901     pavarde3901     6.64
vardas3904     pavarde3904     6.84
vardas3907     pavarde3907     5.72
vardas3908     pavarde3908     7.52
vardas3909     pavarde3909     6.56
vardas3910     pavarde3910     7.36
vardas3912     pavarde3912     7.96
vardas3913     pavarde3913     7.24
vardas3914     pavarde3914        7
vardas3918     pavarde3918     5.16
vardas3921     pavarde3921     6.16
vardas3922     pavarde3922     8.04
vardas3923     pavarde3923     6.36
vardas3927     pavarde3927     8.64
vardas3929     pavarde3929     5.92
vardas3931     pavarde3931     5.28
vardas3932     pavarde3932     7.16
vardas3934     pavarde3934     8.28
vardas3935     pavarde3935     5.92
vardas3936     pavarde3936     5.72
vardas3937     pavarde3937     5.24
vardas3938     pavarde3938     8.16
vardas3940     pavarde3940      6.4
vardas3944     pavarde3944     5.88
vardas3947     pavarde3947     6.56
vardas3949     pavarde3949      7.2
vardas3950     pavarde3950      6.8
vardas3952     pavarde3952     6.16
vardas3954     pavarde3954        8
vardas3955     pavarde3955     6.44
vardas3957     pavarde3957      5.6
vardas3960     pavarde3960     6.04
vardas3961     pavarde3961        8
vardas3962     pavarde3962     5.48
vardas3964     pavarde3964     7.48
vardas3966     pavarde3966     7.56
vardas3967     pavarde3967     6.48
vardas3969     pavarde3969     6.56
vardas3970     pavarde3970     5.56
vardas3973     pavarde3973     6.48
vardas3974     pavarde3974     7.16
vardas3976     pavarde3976     5.44
vardas3980     pavarde3980        8
vardas3981     pavarde3981     6.52
vardas3982     pavarde3982     5.88
vardas3983     pavarde3983     6.48
vardas3984     pavarde3984     6.04
vardas3986     pavarde3986      7.2
vardas3987     pavarde3987      7.6
vardas3988     pavarde3988      5.2
vardas3993     pavarde3993     8.12
vardas3994     pavarde3994      7.4
vardas3995     pavarde3995        6
vardas3997     pavarde3997     8.04
vardas3998     pavarde3998     6.92
vardas3999     pavarde3999     7.52
vardas4002     pavarde4002      7.8
vardas4004     pavarde4004     5.28
vardas4005     pavarde4005     5.32
vardas4006     pavarde4006     6.76
vardas4009     pavarde4009     6.76
vardas4010     pavarde4010     5.76
vardas4012     pavarde4012     8.16
vardas4013     pavarde4013     7.96
vardas4014     pavarde4014     6.36
vardas4015     pavarde4015     7.52
vardas4016     pavarde4016     7.56
vardas4017     pavarde4017     7.72
vardas4020     pavarde4020     7.92
vardas4021     pavarde4021      7.8
vardas4022     pavarde4022     8.28
vardas4023     pavarde4023     5.52
vardas4024     pavarde4024     8.56
vardas4029     pavarde4029     7.76
vardas4032     pavarde4032     7.24
vardas4033     pavarde4033     7.28
vardas4038     pavarde4038      7.4
vardas4039     pavarde4039     8.08
vardas4042     pavarde4042     6.12
vardas4043     pavarde4043     6.08
vardas4044     pavarde4044     7.12
vardas4045     pavarde4045     5.44
vardas4046     pavarde4046     7.72
vardas4047     pavarde4047     7.64
vardas4048     pavarde4048     8.72
vardas4049     pavarde4049     5.96
vardas4052     pavarde4052      6.8
vardas4054     pavarde4054      7.6
vardas4056     pavarde4056     7.12
vardas4058     pavarde4058     5.84
vardas4060     pavarde4060     6.96
vardas4063     pavarde4063     8.96
vardas4065     pavarde4065     8.96
vardas4068     pavarde4068     7.28
vardas4069     pavarde4069      8.4
vardas4072     pavarde4072     7.52
vardas4076     pavarde4076     6.16
vardas4077     pavarde4077      7.6
vardas4080     pavarde4080     8.72
vardas4081     pavarde4081      6.2
vardas4082     pavarde4082      8.2
vardas4083     pavarde4083     5.76
vardas4084     pavarde4084     6.12
vardas4085     pavarde4085        6
vardas4087     pavarde4087        8
vardas4090     pavarde4090     6.76
vardas4091     pavarde4091      7.6
vardas4092     pavarde4092      6.2
vardas4094     pavarde4094      5.2
vardas4095     pavarde4095     8.04
vardas4100     pavarde4100     5.44
vardas4101     pavarde4101     6.64
vardas4102     pavarde4102     5.76
vardas4105     pavarde4105     8.24
vardas4106     pavarde4106     7.48
vardas4111     pavarde4111      6.8
vardas4116     pavarde4116      7.6
vardas4117     pavarde4117     6.56
vardas4118     pavarde4118     8.24
vardas4119     pavarde4119     5.88
vardas4123     pavarde4123     6.28
vardas4125     pavarde4125     5.76
vardas4126     pavarde4126     5.88
vardas4127     pavarde4127     8.44
vardas4128     pavarde4128     6.24
vardas4131     pavarde4131        8
vardas4135     pavarde4135     8.44
vardas4136     pavarde4136     6.84
vardas4138     pavarde4138        5
vardas4139     pavarde4139        7
vardas4140     pavarde4140     7.76
vardas4141     pavarde4141     5.76
vardas4142     pavarde4142      5.4
vardas4145     pavarde4145     8.56
vardas4146     pavarde4146      6.4
vardas4148     pavarde4148     7.64
vardas4149     pavarde4149     7.68
vardas4150     pavarde4150     5.92
vardas4151     pavarde4151     7.64
vardas4152     pavarde4152     5.84
vardas4153     pavarde4153     6.52
vardas4155     pavarde4155     5.96
vardas4156     pavarde4156     7.04
vardas4159     pavarde4159     6.12
vardas4161     pavarde4161     8.64
vardas4162     pavarde4162     6.56
vardas4166     pavarde4166        8
vardas4167     pavarde4167     5.68
vardas4168     pavarde4168     7.64
vardas4171     pavarde4171     6.08
vardas4176     pavarde4176     7.68
vardas4179     pavarde4179     7.88
vardas4180     pavarde4180     7.12
vardas4182     pavarde4182      5.6
vardas4184     pavarde4184     7.24
vardas4186     pavarde4186     9.08
vardas4190     pavarde4190     7.24
vardas4192     pavarde4192     5.92
vardas4194     pavarde4194     5.36
vardas4195     pavarde4195     7.44
vardas4196     pavarde4196     6.88
vardas4197     pavarde4197      7.4
vardas4198     pavarde4198     6.28
vardas4200     pavarde4200     7.08
vardas4205     pavarde4205     5.96
vardas4208     pavarde4208     5.24
vardas4213     pavarde4213     6.16
vardas4216     pavarde4216     8.24
vardas4217     pavarde4217        7
vardas4218     pavarde4218     5.32
vardas4219     pavarde4219     8.72
vardas4223     pavarde4223     7.16
vardas4227     pavarde4227     5.84
vardas4229     pavarde4229      5.2
vardas4231     pavarde4231     5.56
vardas4233     pavarde4233     8.72
vardas4234     pavarde4234     5.96
vardas4235     pavarde4235     7.16
vardas4236     pavarde4236     7.96
vardas4237     pavarde4237     6.88
vardas4238     pavarde4238     5.04
vardas4239     pavarde4239     6.24
vardas4240     pavarde4240     6.64
vardas4242     pavarde4242     5.96
vardas4244     pavarde4244     5.32
vardas4248     pavarde4248     7.92
vardas4250     pavarde4250      6.2
vardas4251     pavarde4251     7.64
vardas4252     pavarde4252     5.44
vardas4253     pavarde4253     5.56
vardas4256     pavarde4256     6.24
vardas4257     pavarde4257     6.48
vardas4259     pavarde4259     7.24
vardas4260     pavarde4260     5.36
vardas4261     pavarde4261     7.48
vardas4263     pavarde4263     5.84
vardas4264     pavarde4264     8.04
vardas4265     pavarde4265     6.96
vardas4266     pavarde4266     6.24
vardas4267     pavarde4267     6.64
vardas4269     pavarde4269     7.56
vardas4271     pavarde4271     5.12
vardas4273     pavarde4273      7.6
vardas4274     pavarde4274     6.88
vardas4279     pavarde4279      7.6
vardas4281     pavarde4281      7.2
vardas4282     pavarde4282     6.04
vardas4285     pavarde4285     6.64
vardas4286     pavarde4286        8
vardas4287     pavarde4287     7.76
vardas4288     pavarde4288     5.56
vardas4289     pavarde4289     8.16
vardas4291     pavarde4291     7.52
vardas4292     pavarde4292     5.08
vardas4296     pavarde4296     5.08
vardas4297     pavarde4297     5.08
vardas4298     pavarde4298     5.24
vardas4299     pavarde4299     5.84
vardas4304     pavarde4304     6.76
vardas4306     pavarde4306     5.96
vardas4307     pavarde4307      8.4
vardas4310     pavarde4310     5.24
vardas4312     pavarde4312     8.32
vardas4313     pavarde4313     6.12
vardas4315     pavarde4315        5
vardas4316     pavarde4316     5.12
vardas4318     pavarde4318     5.84
vardas4319     pavarde4319     7.24
vardas4320     pavarde4320     6.76
vardas4323     pavarde4323     6.92
vardas4324     pavarde4324     7.68
vardas4325     pavarde4325     6.16
vardas4326     pavarde4326     7.08
vardas4327     pavarde4327     7.52
vardas4329     pavarde4329     6.32
vardas4332     pavarde4332     5.84
vardas4333     pavarde4333     8.04
vardas4335     pavarde4335      5.6
vardas4336     pavarde4336        8
vardas4337     pavarde4337        8
vardas4338     pavarde4338     5.28
vardas4339     pavarde4339     5.72
vardas4342     pavarde4342     5.88
vardas4343     pavarde4343     5.32
vardas4346     pavarde4346     7.28
vardas4347     pavarde4347      6.2
vardas4348     pavarde4348     7.88
vardas4349     pavarde4349     8.24
vardas4353     pavarde4353     8.56
vardas4355     pavarde4355      5.6
vardas4359     pavarde4359     9.28
vardas4360     pavarde4360     6.72
vardas4362     pavarde4362     7.56
vardas4363     pavarde4363     5.88
vardas4368     pavarde4368      6.8
vardas4369     pavarde4369     5.08
vardas4370     pavarde4370     5.24
vardas4372     pavarde4372      8.6
vardas4373     pavarde4373     7.16
vardas4374     pavarde4374     7.16
vardas4376     pavarde4376     6.04
vardas4378     pavarde4378     5.64
vardas4379     pavarde4379     5.56
vardas4380     pavarde4380     8.96
vardas4381     pavarde4381     5.76
vardas4382     pavarde4382      8.2
vardas4383     pavarde4383        6
vardas4384     pavarde4384     7.64
vardas4386     pavarde4386     6.68
vardas4393     pavarde4393      6.6
vardas4394     pavarde4394     5.56
vardas4395     pavarde4395     7.24
vardas4396     pavarde4396      5.4
vardas4398     pavarde4398     7.76
vardas4402     pavarde4402     6.84
vardas4406     pavarde4406     7.56
vardas4410     pavarde4410      7.4
vardas4411     pavarde4411      9.2
vardas4412     pavarde4412      5.2
vardas4416     pavarde4416     6.52
vardas4417     pavarde4417     5.68
vardas4418     pavarde4418     9.12
vardas4419     pavarde4419     8.04
vardas4420     pavarde4420     7.76
vardas4421     pavarde4421      8.2
vardas4422     pavarde4422     7.68
vardas4423     pavarde4423     8.16
vardas4424     pavarde4424     7.52
vardas4425     pavarde4425     7.12
vardas4428     pavarde4428     7.24
vardas4430     pavarde4430     7.32
vardas4431     pavarde4431     7.24
vardas4432     pavarde4432     6.04
vardas4433     pavarde4433     8.12
vardas4434     pavarde4434      6.2
vardas4436     pavarde4436      6.6
vardas4437     pavarde4437     6.72
vardas4439     pavarde4439     6.36
vardas4443     pavarde4443     6.68
vardas4444     pavarde4444     6.32
vardas4445     pavarde4445     6.44
vardas4446     pavarde4446     7.84
vardas4447     pavarde4447     8.56
vardas4448     pavarde4448        8
vardas4449     pavarde4449     6.52
vardas4453     pavarde4453     5.44
vardas4455     pavarde4455     8.12
vardas4456     pavarde4456     5.52
vardas4457     pavarde4457      6.6
vardas4458     pavarde4458     7.04
vardas4459     pavarde4459     5.08
vardas4460     pavarde4460        8
vardas4461     pavarde4461     6.24
vardas4464     pavarde4464        6
vardas4465     pavarde4465     6.64
vardas4467     pavarde4467     7.28
vardas4468     pavarde4468     8.56
vardas4469     pavarde4469     7.24
vardas4470     pavarde4470     8.12
vardas4471     pavarde4471     8.16
vardas4472     pavarde4472     7.12
vardas4474     pavarde4474     6.88
vardas4475     pavarde4475      5.6
vardas4478     pavarde4478     7.04
vardas4479     pavarde4479     8.48
vardas4480     pavarde4480     6.88
vardas4481     pavarde4481     5.68
vardas4482     pavarde4482     5.56
vardas4483     pavarde4483     7.08
vardas4487     pavarde4487     6.64
vardas4488     pavarde4488        6
vardas4489     pavarde4489     7.36
vardas4491     pavarde4491     7.36
vardas4492     pavarde4492     5.64
