Vardas         Pavarde        Galutinis (vid.)
vardas9834     pavarde9834     7.76
vardas9835     pavarde9835     7.12
vardas9836     pavarde9836     5.24
vardas9837     pavarde9837     8.04
vardas9839     pavarde9839     8.64
vardas9840     pavarde9840     6.12
vardas9841     pavarde9841     7.52
vardas9842     pavarde9842     5.04
vardas9843     pavarde9843     7.12
vardas9844     pavarde9844      7.8
vardas9846     pavarde9846     7.32
vardas9847     pavarde9847     5.48
vardas9848     pavarde9848     8.24
vardas9850     pavarde9850     5.24
vardas9851     pavarde9851     6.88
vardas9853     pavarde9853     5.24
vardas9854     pavarde9854     9.36
vardas9855     pavarde9855     6.36
vardas9856     pavarde9856     6.52
vardas9857     pavarde9857     7.76
vardas9859     pavarde9859     7.68
vardas9862     pavarde9862      5.2
vardas9866     pavarde9866      6.6
vardas9867     pavarde9867        8
vardas9869     pavarde9869      5.6
vardas9870     pavarde9870     7.44
vardas9871     pavarde9871     5.84
vardas9872     pavarde9872      7.6
vardas9873     pavarde9873      6.6
vardas9874     pavarde9874     7.44
vardas9875     pavarde9875     9.36
vardas9880     pavarde9880     6.84
vardas9881     pavarde9881     8.12
vardas9884     pavarde9884     7.64
vardas9885     pavarde9885     6.88
vardas9887     pavarde9887      6.8
vardas9889     pavarde9889     5.56
vardas9892     pavarde9892     7.28
vardas9893     pavarde9893     6.56
vardas9894     pavarde9894     5.24
vardas9895     pavarde9895     8.48
vardas9896     pavarde9896     5.92
vardas9899     pavarde9899     7.24
vardas9901     pavarde9901      7.4
vardas9902     pavarde9902     7.32
vardas9904     pavarde9904      5.6
vardas9905     pavarde9905      6.6
vardas9907     pavarde9907     6.68
vardas9908     pavarde9908     8.28
vardas9909     pavarde9909     6.28
vardas9911     pavarde9911     5.12
vardas9913     pavarde9913     6.12
vardas9917     pavarde9917      8.4
vardas9918     pavarde9918     5.96
vardas9920     pavarde9920     7.64
vardas9921     pavarde9921     5.08
vardas9922     pavarde9922     7.48
vardas9923     pavarde9923     6.92
vardas9924     pavarde9924     5.16
vardas9925     pavarde9925     5.24
vardas9928     pavarde9928     6.76
vardas9930     pavarde9930      6.2
vardas9931     pavarde9931     7.88
vardas9934     pavarde9934     6.52
vardas9935     pavarde9935     5.88
vardas9938     pavarde9938     7.36
vardas9939     pavarde9939      6.6
vardas9940     pavarde9940     6.84
vardas9941     pavarde9941     6.64
vardas9942     pavarde9942     5.36
vardas9943     pavarde9943     7.04
vardas9946     pavarde9946     5.48
vardas9949     pavarde9949     8.28
vardas9951     pavarde9951     7.44
vardas9952     pavarde9952     7.36
vardas9954     pavarde9954     8.64
vardas9956     pavarde9956     5.36
vardas9958     pavarde9958     8.08
vardas9959     pavarde9959     5.16
vardas9961     pavarde9961     6.88
vardas9965     pavarde9965     7.68
vardas9966     pavarde9966     6.52
vardas9968     pavarde9968     6.92
vardas9969     pavarde9969        9
vardas9971     pavarde9971      8.2
vardas9973     pavarde9973     5.52
vardas9975     pavarde9975     8.48
vardas9978     pavarde9978     5.36
vardas9979     pavarde9979      7.6
vardas9980     pavarde9980     5.68
vardas9981     pavarde9981     7.32
vardas9983     pavarde9983     5.64
vardas9988     pavarde9988      8.8
vardas9991     pavarde9991     7.92
vardas9993     pavarde9993     6.24
vardas9994     pavarde9994     5.64
vardas9997     pavarde9997      8.4
vardas9999     pavarde9999     5.28
vardas10000    pavarde10000     7.8
vardas10001    pavarde10001    8.64
vardas10002    pavarde10002    6.16
vardas10003    pavarde10003    8.16
vardas10004    pavarde10004    5.68
vardas10005    pavarde10005     6.8
vardas10006    pavarde10006    7.88
vardas10008    pavarde10008     8.4
vardas10009    pavarde10009     7.6
vardas10010    pavarde10010    7.96
vardas10013    pavarde10013    5.88
vardas10014    pavarde10014    8.64
vardas10017    pavarde10017    8.72
vardas10020    pavarde10020    5.68
vardas10022    pavarde10022    6.88
vardas10023    pavarde10023    5.36
vardas10024    pavarde10024    7.24
vardas10025    pavarde10025    6.04
vardas10027    pavarde10027     7.2
vardas10029    pavarde10029    5.32
vardas10030    pavarde10030     5.8
vardas10034    pavarde10034    5.76
vardas10037    pavarde10037    5.04
vardas10038    pavarde10038     7.4
vardas10039    pavarde10039    6.68
vardas10040    pavarde10040    8.36
vardas10041    pavarde10041     8.4
vardas10045    pavarde10045    9.04
vardas10046    pavarde10046       8
vardas10047    pavarde10047    8.64
vardas10048    pavarde10048    6.68
vardas10049    pavarde10049     6.2
vardas10051    pavarde10051    7.08
vardas10052    pavarde10052    7.92
vardas10053    pavarde10053     7.2
vardas10055    pavarde10055    7.24
vardas10056    pavarde10056    5.72
vardas10057    pavarde10057    7.52
vardas10059    pavarde10059     6.6
vardas10061    pavarde10061    6.92
vardas10062    pavarde10062    7.36
vardas10063    pavarde10063    7.56
vardas10064    pavarde10064       7
vardas10067    pavarde10067    5.28
vardas10070    pavarde10070    5.76
vardas10071    pavarde10071     8.8
vardas10072    pavarde10072    5.28
vardas10073    pavarde10073    9.04
vardas10076    pavarde10076    6.64
vardas10077    pavarde10077    8.08
vardas10078    pavarde10078    6.72
vardas10079    pavarde10079    7.84
vardas10080    pavarde10080    7.56
vardas10081    pavarde10081     8.4
vardas10084    pavarde10084    8.48
vardas10085    pavarde10085     8.4
vardas10086    pavarde10086    7.04
vardas10087    pavarde10087    8.96
vardas10088    pavarde10088    5.24
vardas10090    pavarde10090    8.64
vardas10091    pavarde10091    6.32
vardas10092    pavarde10092    6.44
vardas10094    pavarde10094    8.04
vardas10095    pavarde10095     5.2
vardas10097    pavarde10097    5.48
vardas10099    pavarde10099     7.6
vardas10101    pavarde10101       8
vardas10105    pavarde10105    6.44
vardas10108    pavarde10108    8.32
vardas10109    pavarde10109    7.64
vardas10111    pavarde10111    5.04
vardas10114    pavarde10114    5.36
vardas10115    pavarde10115    5.72
vardas10116    pavarde10116    7.16
vardas10118    pavarde10118    6.56
vardas10121    pavarde10121    5.24
vardas10123    pavarde10123    8.52
vardas10125    pavarde10125       7
vardas10126    pavarde10126    5.12
vardas10127    pavarde10127    5.68
vardas10129    pavarde10129    6.72
vardas10130    pavarde10130    5.64
vardas10134    pavarde10134     7.4
vardas10135    pavarde10135    6.52
vardas10138    pavarde10138    6.72
vardas10139    pavarde10139    7.48
vardas10140    pavarde10140     6.2
vardas10142    pavarde10142    5.36
vardas10143    pavarde10143    6.12
vardas10144    pavarde10144    6.64
vardas10146    pavarde10146    5.88
vardas10147    pavarde10147    8.24
vardas10148    pavarde10148    8.72
vardas10149    pavarde10149    7.36
vardas10150    pavarde10150    6.32
vardas10151    pavarde10151    6.12
vardas10152    pavarde10152     7.6
vardas10155    pavarde10155    6.36
vardas10156    pavarde10156       8
vardas10157    pavarde10157    7.12
vardas10158    pavarde10158    7.92
vardas10160    pavarde10160    6.08
vardas10161    pavarde10161     7.6
vardas10164    pavarde10164     7.6
vardas10165    pavarde10165    8.32
vardas10166    pavarde10166    5.28
vardas10167    pavarde10167    8.56
vardas10173    pavarde10173    5.68
vardas10174    pavarde10174     8.6
vardas10175    pavarde10175    5.64
vardas10178    pavarde10178       7
vardas10179    pavarde10179    7.48
vardas10181    pavarde10181    7.76
vardas10182    pavarde10182    6.48
vardas10183    pavarde10183    6.76
vardas10184    pavarde10184    6.12
vardas10186    pavarde10186     8.8
vardas10187    pavarde10187    8.04
vardas10188    pavarde10188    7.16
vardas10189    pavarde10189    5.64
vardas10193    pavarde10193    5.28
vardas10195    pavarde10195    5.68
vardas10197    pavarde10197    6.48
vardas10198    pavarde10198     6.6
vardas10200    pavarde10200    8.56
vardas10202    pavarde10202    7.64
vardas10207    pavarde10207    5.36
vardas10208    pavarde10208     7.8
vardas10210    pavarde10210    6.52
vardas10212    pavarde10212    7.36
vardas10214    pavarde10214    5.84
vardas10216    pavarde10216     6.8
vardas10219    pavarde10219    5.32
vardas10220    pavarde10220    7.72
vardas10224    pavarde10224    6.96
vardas10225    pavarde10225    5.64
vardas10226    pavarde10226    7.52
vardas10227    pavarde10227       5
vardas10231    pavarde10231    7.28
vardas10233    pavarde10233    8.04
vardas10235    pavarde10235       8
vardas10236    pavarde10236    7.56
vardas10238    pavarde10238    8.04
vardas10240    pavarde10240    5.92
vardas10241    pavarde10241    7.52
vardas10243    pavarde10243    5.48
vardas10247    pavarde10247    5.56
vardas10248    pavarde10248    5.28
vardas10250    pavarde10250    5.32
vardas10251    pavarde10251    8.36
vardas10252    pavarde10252    8.08
vardas10253    pavarde10253    6.28
vardas10254    pavarde10254     7.6
vardas10255    pavarde10255    6.32
vardas10256    pavarde10256    8.16
vardas10258    pavarde10258    5.64
vardas10259    pavarde10259    5.76
vardas10262    pavarde10262     8.4
vardas10265    pavarde10265    7.16
vardas10269    pavarde10269    7.56
vardas10270    pavarde10270    7.68
vardas10271    pavarde10271    7.88
vardas10273    pavarde10273    6.16
vardas10278    pavarde10278     8.4
vardas10279    pavarde10279    6.72
vardas10280    pavarde10280     5.8
vardas10281    pavarde10281    6.24
vardas10283    pavarde10283    6.72
vardas10284    pavarde10284    7.12
vardas10286    pavarde10286    6.24
vardas10287    pavarde10287    7.36
vardas10289    pavarde10289    8.64
vardas10291    pavarde10291    6.24
vardas10292    pavarde10292    7.36
vardas10293    pavarde10293       8
vardas10294    pavarde10294    8.08
vardas10295    pavarde10295     5.6
vardas10296    pavarde10296    6.48
vardas10297    pavarde10297    8.08
vardas10298    pavarde10298    5.28
vardas10300    pavarde10300    6.56
vardas10301    pavarde10301    8.24
vardas10302    pavarde10302    9.28
vardas10304    pavarde10304    5.08
vardas10305    pavarde10305    7.24
vardas10308    pavarde10308    7.36
vardas10309    pavarde10309     6.8
vardas10310    pavarde10310    7.56
vardas10312    pavarde10312       5
vardas10313    pavarde10313    6.56
vardas10316    pavarde10316    6.92
vardas10317    pavarde10317    7.68
vardas10321    pavarde10321    6.52
vardas10322    pavarde10322    5.08
vardas10324    pavarde10324    5.84
vardas10327    pavarde10327    7.16
vardas10329    pavarde10329    5.64
vardas10331    pavarde10331     7.8
vardas10332    pavarde10332     6.4
vardas10334    pavarde10334       7
vardas10342    pavarde10342     7.6
vardas10343    pavarde10343    7.12
vardas10344    pavarde10344    6.44
vardas10345    pavarde10345     6.8
vardas10346    pavarde10346     8.6
vardas10347    pavarde10347    5.92
vardas10349    pavarde10349     7.8
vardas10350    pavarde10350    8.56
vardas10351    pavarde10351    8.32
vardas10352    pavarde10352    6.28
vardas10353    pavarde10353     6.8
vardas10355    pavarde10355    7.84
vardas10358    pavarde10358    8.68
vardas10359    pavarde10359    7.92
vardas10360    pavarde10360       6
vardas10361    pavarde10361    6.48
vardas10362    pavarde10362    6.12
vardas10366    pavarde10366       8
vardas10367    pavarde10367    5.72
vardas10368    pavarde10368    5.92
vardas10369    pavarde10369    8.56
vardas10370    pavarde10370    5.52
vardas10373    pavarde10373    5.36
vardas10374    pavarde10374    5.84
vardas10379    pavarde10379    5.56
vardas10380    pavarde10380     7.8
vardas10381    pavarde10381    6.48
vardas10383    pavarde10383     6.8
vardas10385    pavarde10385    6.96
vardas10389    pavarde10389     5.6
vardas10390    pavarde10390    5.84
vardas10391    pavarde10391    7.08
vardas10392    pavarde10392    7.84
vardas10393    pavarde10393       6
vardas10394    pavarde10394    6.44
vardas10395    pavarde10395    6.04
vardas10398    pavarde10398       8
vardas10399    pavarde10399    6.72
vardas10400    pavarde10400    5.92
vardas10401    pavarde10401    5.72
vardas10403    pavarde10403     5.4
vardas10405    pavarde10405    6.36
vardas10406    pavarde10406       6
vardas10407    pavarde10407     7.2
vardas10408    pavarde10408     7.2
vardas10410    pavarde10410    7.88
vardas10411    pavarde10411    5.24
vardas10412    pavarde10412     7.6
vardas10413    pavarde10413    6.76
vardas10414    pavarde10414    7.92
vardas10415    pavarde10415    6.08
vardas10416    pavarde10416    7.32
vardas10417    pavarde10417     7.4
vardas10418    pavarde10418    5.44
vardas10421    pavarde10421    5.56
vardas10422    pavarde10422    6.76
vardas10424    pavarde10424    7.52
vardas10425    pavarde10425     7.6
vardas10426    pavarde10426    5.68
vardas10427    pavarde10427    8.28
vardas10428    pavarde10428    5.16
vardas10429    pavarde10429     7.8
vardas10433    pavarde10433    8.68
vardas10435    pavarde10435    6.88
vardas10436    pavarde10436     7.4
vardas10437    pavarde10437    8.48
vardas10440    pavarde10440    6.28
vardas10441    pavarde10441    6.12
vardas10444    pavarde10444    6.08
vardas10445    pavarde10445    9.12
vardas10446    pavarde10446    6.16
vardas10448    pavarde10448    6.92
vardas10450    pavarde10450    6.28
vardas10451    pavarde10451     5.6
vardas10453    pavarde10453     6.2
vardas10454    pavarde10454    8.24
vardas10455    pavarde10455    8.52
vardas10457    pavarde10457     6.4
vardas10458    pavarde10458     6.4
vardas10460    pavarde10460    9.28
vardas10464    pavarde10464    5.24
vardas10465    pavarde10465    7.56
vardas10467    pavarde10467       5
vardas10469    pavarde10469       6
vardas10470    pavarde10470     5.2
vardas10471    pavarde10471    7.76
vardas10472    pavarde10472    7.68
vardas10474    pavarde10474    7.52
vardas10475    pavarde10475     7.8
vardas10477    pavarde10477    6.96
vardas10478    pavarde10478    7.52
vardas10479    pavarde10479    5.44
vardas10480    pavarde10480    6.64
