Vardas         Pavarde        Galutinis (vid.)
vardas20406    pavarde20406    3.96
vardas20407    pavarde20407    4.32
vardas20409    pavarde20409     4.4
vardas20410    pavarde20410    3.24
vardas20411    pavarde20411       4
vardas20412    pavarde20412     4.6
vardas20416    pavarde20416     3.4
vardas20418    pavarde20418     3.6
vardas20423    pavarde20423       4
vardas20426    pavarde20426    4.72
vardas20429    pavarde20429    4.48
vardas20430    pavarde20430    4.56
vardas20431    pavarde20431    3.88
vardas20432    pavarde20432    3.52
vardas20433    pavarde20433    4.56
vardas20434    pavarde20434    4.92
vardas20435    pavarde20435    2.12
vardas20437    pavarde20437    4.64
vardas20441    pavarde20441    2.96
vardas20443    pavarde20443    2.04
vardas20444    pavarde20444    4.72
vardas20445    pavarde20445    3.32
vardas20448    pavarde20448    2.28
vardas20451    pavarde20451    3.96
vardas20453    pavarde20453    2.88
vardas20455    pavarde20455    3.68
vardas20459    pavarde20459       4
vardas20461    pavarde20461    2.12
vardas20462    pavarde20462    4.48
vardas20464    pavarde20464    2.76
vardas20465    pavarde20465    4.76
vardas20467    pavarde20467     3.6
vardas20473    pavarde20473    4.76
vardas20474    pavarde20474    4.24
vardas20475    pavarde20475    4.24
vardas20476    pavarde20476    4.76
vardas20477    pavarde20477    2.52
vardas20481    pavarde20481    3.44
vardas20483    pavarde20483    3.28
vardas20484    pavarde20484     3.8
vardas20488    pavarde20488    4.04
vardas20490    pavarde20490    4.24
vardas20495    pavarde20495    4.68
vardas20502    pavarde20502    4.76
vardas20505    pavarde20505    2.68
vardas20506    pavarde20506    4.52
vardas20509    pavarde20509    3.56
vardas20513    pavarde20513    4.12
vardas20514    pavarde20514    4.68
vardas20516    pavarde20516    2.28
vardas20520    pavarde20520    3.96
vardas20521    pavarde20521    3.04
vardas20522    pavarde20522    3.44
vardas20523    pavarde20523    4.84
vardas20524    pavarde20524    3.36
vardas20526    pavarde20526    4.92
vardas20529    pavarde20529     3.2
vardas20532    pavarde20532    3.84
vardas20534    pavarde20534    3.64
vardas20537    pavarde20537    4.64
vardas20542    pavarde20542    3.36
vardas20545    pavarde20545    4.36
vardas20547    pavarde20547    4.76
vardas20548    pavarde20548    3.72
vardas20551    pavarde20551    4.48
vardas20553    pavarde20553    1.96
vardas20558    pavarde20558    3.32
vardas20559    pavarde20559    3.48
vardas20563    pavarde20563     4.2
vardas20566    pavarde20566    3.88
vardas20568    pavarde20568    2.44
vardas20570    pavarde20570    3.84
vardas20571    pavarde20571    3.76
vardas20577    pavarde20577    2.68
vardas20586    pavarde20586    3.24
vardas20592    pavarde20592    1.96
vardas20594    pavarde20594    4.24
vardas20596    pavarde20596    2.52
vardas20598    pavarde20598    4.72
vardas20601    pavarde20601    3.48
vardas20602    pavarde20602     4.4
vardas20607    pavarde20607    3.92
vardas20608    pavarde20608    3.44
vardas20609    pavarde20609    4.72
vardas20612    pavarde20612    4.16
vardas20618    pavarde20618    4.64
vardas20620    pavarde20620    3.36
vardas20621    pavarde20621    3.92
vardas20624    pavarde20624    4.32
vardas20627    pavarde20627    2.92
vardas20629    pavarde20629    4.08
vardas20633    pavarde20633    4.48
vardas20636    pavarde20636    4.56
vardas20642    pavarde20642    4.24
vardas20643    pavarde20643    3.52
vardas20644    pavarde20644    4.36
vardas20645    pavarde20645     4.2
vardas20650    pavarde20650    3.96
vardas20652    pavarde20652    3.36
vardas20655    pavarde20655    3.76
vardas20658    pavarde20658     4.6
vardas20666    pavarde20666    4.24
vardas20667    pavarde20667    4.08
vardas20668    pavarde20668    3.68
vardas20669    pavarde20669    2.24
vardas20672    pavarde20672    4.64
vardas20673    pavarde20673    4.04
vardas20676    pavarde20676    3.44
vardas20677    pavarde20677    3.36
vardas20678    pavarde20678    4.36
vardas20682    pavarde20682    4.68
vardas20689    pavarde20689    4.12
vardas20690    pavarde20690    2.48
vardas20692    pavarde20692    1.96
vardas20694    pavarde20694    2.28
vardas20695    pavarde20695    4.56
vardas20699    pavarde20699    3.12
vardas20703    pavarde20703    4.44
vardas20704    pavarde20704    4.04
vardas20707    pavarde20707     4.4
vardas20708    pavarde20708    4.64
vardas20709    pavarde20709     4.8
vardas20714    pavarde20714     2.6
vardas20715    pavarde20715    4.56
vardas20718    pavarde20718    3.96
vardas20721    pavarde20721    4.32
vardas20726    pavarde20726    4.32
vardas20731    pavarde20731    2.72
vardas20732    pavarde20732    3.28
vardas20733    pavarde20733    2.92
vardas20734    pavarde20734    3.64
vardas20737    pavarde20737    2.96
vardas20740    pavarde20740    2.52
vardas20741    pavarde20741    3.28
vardas20747    pavarde20747    3.36
vardas20748    pavarde20748    4.32
vardas20749    pavarde20749    4.48
vardas20751    pavarde20751    3.16
vardas20753    pavarde20753    3.04
vardas20759    pavarde20759     4.6
vardas20762    pavarde20762     2.2
vardas20766    pavarde20766    3.36
vardas20771    pavarde20771     2.2
vardas20778    pavarde20778    4.44
vardas20780    pavarde20780    4.88
vardas20789    pavarde20789     2.6
vardas20791    pavarde20791    4.76
vardas20792    pavarde20792    3.24
vardas20793    pavarde20793    2.96
vardas20795    pavarde20795     2.8
vardas20796    pavarde20796    2.68
vardas20797    pavarde20797    2.24
vardas20798    pavarde20798    3.52
vardas20799    pavarde20799    4.52
vardas20801    pavarde20801     3.4
vardas20802    pavarde20802    4.16
vardas20803    pavarde20803    2.68
vardas20804    pavarde20804    4.84
vardas20808    pavarde20808    4.52
vardas20809    pavarde20809    3.24
vardas20810    pavarde20810    3.16
vardas20811    pavarde20811    3.16
vardas20812    pavarde20812    4.28
vardas20814    pavarde20814    3.52
vardas20817    pavarde20817    4.56
vardas20818    pavarde20818    3.16
vardas20820    pavarde20820    2.48
vardas20822    pavarde20822    3.44
vardas20823    pavarde20823    4.64
vardas20824    pavarde20824    3.44
vardas20825    pavarde20825    4.04
vardas20830    pavarde20830    4.08
vardas20831    pavarde20831    2.12
vardas20838    pavarde20838    4.84
vardas20840    pavarde20840    4.36
vardas20845    pavarde20845    2.72
vardas20849    pavarde20849    2.84
vardas20851    pavarde20851    4.12
vardas20852    pavarde20852    3.36
vardas20853    pavarde20853    3.24
vardas20854    pavarde20854    3.96
vardas20859    pavarde20859    2.88
vardas20860    pavarde20860    4.44
vardas20863    pavarde20863    3.72
vardas20864    pavarde20864    3.04
vardas20867    pavarde20867    2.44
vardas20870    pavarde20870    3.96
vardas20871    pavarde20871    3.24
vardas20873    pavarde20873    4.16
vardas20874    pavarde20874    4.92
vardas20875    pavarde20875    4.56
vardas20877    pavarde20877    4.12
vardas20886    pavarde20886    3.52
vardas20887    pavarde20887     4.2
vardas20888    pavarde20888    3.48
vardas20893    pavarde20893     4.4
vardas20894    pavarde20894     3.6
vardas20896    pavarde20896     3.6
vardas20899    pavarde20899    3.64
vardas20901    pavarde20901    4.76
vardas20906    pavarde20906    3.12
vardas20908    pavarde20908    4.96
vardas20909    pavarde20909    3.12
vardas20913    pavarde20913       3
vardas20917    pavarde20917    2.52
vardas20918    pavarde20918    2.84
vardas20919    pavarde20919     4.8
vardas20925    pavarde20925    3.24
vardas20930    pavarde20930    3.84
vardas20931    pavarde20931    4.32
vardas20932    pavarde20932     3.6
vardas20933    pavarde20933     3.8
vardas20935    pavarde20935    2.28
vardas20936    pavarde20936    4.28
vardas20940    pavarde20940    4.64
vardas20941    pavarde20941    3.72
vardas20944    pavarde20944    3.56
vardas20945    pavarde20945    3.96
vardas20947    pavarde20947    3.48
vardas20953    pavarde20953    4.88
vardas20954    pavarde20954    4.96
vardas20956    pavarde20956    4.12
vardas20963    pavarde20963    4.52
vardas20971    pavarde20971    3.32
vardas20972    pavarde20972    3.92
vardas20974    pavarde20974       3
vardas20976    pavarde20976     4.6
vardas20980    pavarde20980    3.04
vardas20981    pavarde20981    2.72
vardas20982    pavarde20982    4.96
vardas20984    pavarde20984    2.36
vardas20986    pavarde20986    2.84
vardas20987    pavarde20987     4.2
vardas20988    pavarde20988     2.4
vardas20991    pavarde20991    4.44
vardas20992    pavarde20992    3.96
vardas20996    pavarde20996    2.44
vardas20999    pavarde20999     1.8
vardas21002    pavarde21002    2.76
vardas21004    pavarde21004    4.72
vardas21007    pavarde21007    4.52
vardas21008    pavarde21008    1.88
vardas21019    pavarde21019     4.6
vardas21020    pavarde21020    3.72
vardas21022    pavarde21022    2.88
vardas21026    pavarde21026    2.36
vardas21029    pavarde21029    3.36
vardas21031    pavarde21031    4.08
vardas21032    pavarde21032    3.32
vardas21035    pavarde21035    3.68
vardas21036    pavarde21036    3.56
vardas21040    pavarde21040    2.92
vardas21042    pavarde21042    2.44
vardas21052    pavarde21052     2.6
vardas21054    pavarde21054    4.48
vardas21055    pavarde21055     2.8
vardas21056    pavarde21056    2.88
vardas21057    pavarde21057    4.32
vardas21063    pavarde21063    2.92
vardas21064    pavarde21064    4.44
vardas21067    pavarde21067    3.88
vardas21070    pavarde21070    3.08
vardas21072    pavarde21072     4.6
vardas21074    pavarde21074    3.32
vardas21075    pavarde21075    4.12
vardas21079    pavarde21079    2.36
vardas21080    pavarde21080    4.28
vardas21083    pavarde21083    3.64
vardas21084    pavarde21084    3.56
vardas21089    pavarde21089    1.88
vardas21090    pavarde21090    2.84
vardas21091    pavarde21091     4.4
vardas21094    pavarde21094     3.8
vardas21095    pavarde21095     3.6
vardas21096    pavarde21096    2.84
vardas21106    pavarde21106    3.44
vardas21110    pavarde21110    3.92
vardas21113    pavarde21113    3.92
vardas21114    pavarde21114    4.76
vardas21117    pavarde21117    3.16
vardas21127    pavarde21127    3.16
vardas21128    pavarde21128    4.56
vardas21133    pavarde21133    3.56
vardas21134    pavarde21134    4.52
vardas21135    pavarde21135    2.44
vardas21137    pavarde21137    2.08
vardas21138    pavarde21138    4.24
vardas21140    pavarde21140     3.4
vardas21143    pavarde21143     3.4
vardas21147    pavarde21147    3.84
vardas21154    pavarde21154    4.16
vardas21161    pavarde21161    4.32
vardas21167    pavarde21167     4.4
vardas21169    pavarde21169     4.4
vardas21172    pavarde21172    4.28
vardas21174    pavarde21174    4.64
vardas21177    pavarde21177    3.08
vardas21180    pavarde21180    2.68
vardas21186    pavarde21186    3.92
vardas21187    pavarde21187     4.2
vardas21189    pavarde21189    4.36
vardas21190    pavarde21190    2.36
vardas21194    pavarde21194     4.8
vardas21199    pavarde21199    4.88
vardas21204    pavarde21204    3.24
vardas21205    pavarde21205    3.84
vardas21209    pavarde21209    3.32
vardas21213    pavarde21213     3.8
vardas21214    pavarde21214    4.92
vardas21217    pavarde21217    3.44
vardas21218    pavarde21218       4
vardas21219    pavarde21219    4.08
vardas21222    pavarde21222    4.52
vardas21224    pavarde21224    4.44
vardas21232    pavarde21232    3.24
vardas21237    pavarde21237    4.84
vardas21238    pavarde21238    2.04
vardas21241    pavarde21241    2.92
vardas21243    pavarde21243    3.76
vardas21244    pavarde21244    4.44
vardas21245    pavarde21245    3.56
vardas21250    pavarde21250    4.32
vardas21251    pavarde21251    4.88
vardas21252    pavarde21252    4.44
vardas21253    pavarde21253    4.32
vardas21254    pavarde21254    4.72
vardas21255    pavarde21255    4.76
vardas21258    pavarde21258    3.08
vardas21262    pavarde21262    2.72
vardas21264    pavarde21264    3.32
vardas21266    pavarde21266    2.12
vardas21267    pavarde21267    3.68
vardas21272    pavarde21272    2.12
vardas21276    pavarde21276    4.76
vardas21281    pavarde21281    4.68
vardas21283    pavarde21283    4.92
vardas21287    pavarde21287    4.04
vardas21288    pavarde21288    2.96
vardas21290    pavarde21290     2.6
vardas21291    pavarde21291     3.6
vardas21295    pavarde21295       4
vardas21297    pavarde21297    4.52
vardas21299    pavarde21299     4.8
vardas21301    pavarde21301    4.64
vardas21305    pavarde21305    2.36
vardas21306    pavarde21306    4.68
vardas21307    pavarde21307    2.92
vardas21309    pavarde21309     3.8
vardas21310    pavarde21310    3.56
vardas21311    pavarde21311    2.12
vardas21312    pavarde21312    4.96
vardas21316    pavarde21316    4.44
vardas21323    pavarde21323    3.56
vardas21324    pavarde21324     4.8
vardas21326    pavarde21326     1.8
vardas21327    pavarde21327    3.68
vardas21328    pavarde21328    3.68
vardas21329    pavarde21329    4.16
vardas21331    pavarde21331     3.4
vardas21335    pavarde21335    2.12
vardas21336    pavarde21336    3.28
vardas21337    pavarde21337     3.2
vardas21340    pavarde21340     3.6
vardas21341    pavarde21341    3.52
vardas21347    pavarde21347    1.96
vardas21349    pavarde21349    3.76
vardas21350    pavarde21350    4.92
vardas21352    pavarde21352    4.32
vardas21354    pavarde21354    3.76
vardas21355    pavarde21355    3.52
vardas21361    pavarde21361     3.4
vardas21362    pavarde21362    4.44
vardas21364    pavarde21364    3.84
vardas21365    pavarde21365    4.84
vardas21366    pavarde21366    4.44
vardas21371    pavarde21371    3.24
vardas21372    pavarde21372    2.16
vardas21376    pavarde21376    4.36
vardas21382    pavarde21382    3.56
vardas21383    pavarde21383    3.44
vardas21385    pavarde21385    2.84
vardas21386    pavarde21386    3.96
vardas21387    pavarde21387     1.8
vardas21390    pavarde21390     4.2
vardas21393    pavarde21393    2.92
vardas21394    pavarde21394     2.6
vardas21396    pavarde21396    4.56
vardas21398    pavarde21398    3.92
vardas21401    pavarde21401    2.36
vardas21402    pavarde21402    3.92
vardas21403    pavarde21403    4.12
vardas21406    pavarde21406    3.72
